code,prov,area_ha,sp,elev_mean,elev_min,elev_max,elevF,perim,lat,long,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,sp_abrev,especie
GR007010,GR,125.33795900000001,PINUS PINASTER,1278.32,1145,1364,2medium,7977.92,36.92166,-3.69582,NA,1,0,0,4,0,0,0,0,1,1,1,0,0,1,2,0,0,1,1,0,0,0,1,1,0,0,ppinas,P. pinaster
GR007011,GR,156.1726274,PINUS PINASTER,1279.38,1091,1364,2medium,8841.11,36.91704,-3.70085,NA,1,1,0,4,1,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,ppinas,P. pinaster
GR007012,GR,185.2980667,PINUS PINASTER,1153.93,996,1319,1low,9113.74,36.92236,-3.67719,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,0,0,ppinas,P. pinaster
GR007013,GR,236.2095645,PINUS PINASTER,1261.9,1155,1308,2medium,9571.01,36.91355,-3.73779,NA,1,1,1,1,1,1,1,1,1,1,2,0,0,1,1,0,0,1,2,1,0,1,1,1,1,2,ppinas,P. pinaster
GR007014,GR,154.8715451,PINUS PINASTER,1051.28,841,1237,1low,7974.05,36.91568,-3.67644,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ppinas,P. pinaster
GR007015,GR,227.6126069,PINUS PINASTER,1028.38,805,1235,1low,8841.58,36.90949,-3.66354,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,ppinas,P. pinaster
GR007016,GR,311.7265275,PINUS PINASTER,1177.81,887,1368,1low,12723.27,36.90931,-3.69358,NA,1,1,0,1,1,1,0,0,1,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,1,2,ppinas,P. pinaster
GR007017,GR,76.6080851,PINUS PINASTER,1199.36,1087,1248,1low,6037.19,36.90687,-3.7463,NA,1,1,1,2,2,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,2,1,1,0,0,1,ppinas,P. pinaster
GR007018,GR,186.9063916,PINUS PINASTER,1231.3,1077,1342,2medium,10950.44,36.90143,-3.75549,NA,1,2,1,1,1,1,1,0,1,1,1,0,0,1,2,0,1,1,2,1,0,0,1,0,2,1,ppinas,P. pinaster
GR007019,GR,213.35575440000002,PINUS PINASTER,1111.24,906,1237,1low,10074.96,36.90631,-3.64944,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,ppinas,P. pinaster
GR007020,GR,337.8549655,PINUS PINASTER,1244.99,1089,1319,2medium,18826.54,36.9002,-3.7133,NA,1,1,1,3,2,1,1,0,1,1,1,0,0,1,3,0,0,1,2,1,0,1,1,1,1,2,ppinas,P. pinaster
GR007021,GR,217.51054249999999,PINUS HALEPENSIS,1059.89,832,1314,1low,7398.02,36.90497,-3.61456,NA,1,0,0,1,0,2,1,3,2,2,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,phale,P. halpensis
GR007022,GR,329.3728251,PINUS PINASTER,1092.94,926,1275,1low,9646.91,36.90252,-3.63529,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,ppinas,P. pinaster
GR007023,GR,86.7224853,PINUS PINASTER,1250.61,1220,1289,2medium,6929.38,36.90269,-3.73321,NA,1,0,2,1,3,1,1,1,2,2,3,0,0,1,3,0,0,2,2,1,0,1,2,1,2,2,ppinas,P. pinaster
GR007024,GR,166.611472,PINUS PINASTER,1180.64,1014,1372,1low,7151.78,36.90135,-3.69497,NA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,ppinas,P. pinaster
GR007025,GR,125.92325819999999,PINUS PINASTER,1126.12,1009,1226,1low,7452.69,36.89774,-3.66789,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,ppinas,P. pinaster
GR007026,GR,157.568474,PINUS PINASTER,1132.08,982,1261,1low,8204.86,36.89368,-3.69263,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,ppinas,P. pinaster
GR007027,GR,200.67545479999998,PINUS PINASTER,1127.07,991,1268,1low,8637.31,36.89038,-3.68636,NA,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,2,2,1,2,ppinas,P. pinaster
GR007028,GR,89.4203134,PINUS PINASTER,1287.9,1189,1325,2medium,6408.29,36.89111,-3.75435,NA,1,2,1,1,1,1,1,1,1,2,2,0,0,1,3,0,0,1,2,1,0,1,2,1,1,2,ppinas,P. pinaster
GR007029,GR,258.851745,PINUS PINASTER,1191.77,1015,1361,1low,11689.81,36.87737,-3.68474,NA,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,ppinas,P. pinaster
GR007030,GR,230.1358824,PINUS PINASTER,1279.61,1127,1403,2medium,23015.06,36.87644,-3.71471,NA,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,1,1,0,1,ppinas,P. pinaster
GR007031,GR,250.68897829999997,PINUS PINASTER,1222.15,1083,1369,2medium,9339.08,36.87399,-3.69732,NA,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,ppinas,P. pinaster
GR007032,GR,103.17032979999999,PINUS HALEPENSIS,1259.32,1105,1425,2medium,5130.56,36.89648,-3.61436,NA,1,0,0,1,0,2,1,3,2,2,3,0,0,1,3,0,0,1,2,1,0,1,1,1,0,1,phale,P. halpensis
GR007033,GR,123.3460659,PINUS PINASTER,1216.88,1073,1278,2medium,4579.38,36.9193,-3.75114,NA,1,1,1,1,1,1,1,1,1,1,2,0,0,1,1,0,0,0,1,0,2,2,2,1,0,1,ppinas,P. pinaster
GR007034,GR,249.1843943,PINUS PINASTER,1295.63,1165,1366,2medium,11377.34,36.88995,-3.73466,NA,1,1,1,1,1,1,1,1,1,1,3,0,0,1,2,0,1,1,2,1,1,1,2,1,1,1,ppinas,P. pinaster
GR007035,GR,207.3893342,PINUS PINASTER,1289.6,1156,1351,2medium,11086.8,36.88394,-3.71546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,2,2,0,2,ppinas,P. pinaster
GR010001,GR,225.8935873,PINUS PINASTER,1385.89,1227,1683,2medium,11395.63,37.15967,-3.09279,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ppinas,P. pinaster
GR010002,GR,232.6350065,PINUS NIGRA SSP SALZM.,1442.14,1244,1598,2medium,15915.26,37.15465,-3.06424,1,0,0,0,1,3,0,0,0,0,3,4,0,0,0,0,0,2,3,2,0,0,0,0,0,2,2,pnig_sal,P. nigra
GR010003,GR,324.8098517,PINUS NIGRA SSP SALZM.,1614.61,1390,1734,2medium,15843.69,37.13855,-3.06163,1,0,0,1,2,4,0,0,0,0,3,4,0,0,0,0,0,2,3,3,0,0,2,2,0,3,2,pnig_sal,P. nigra
GR010004,GR,79.64993869999999,PINUS NIGRA SSP SALZM.,1423.71,1309,1535,2medium,4686.11,37.15027,-3.08317,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,pnig_sal,P. nigra
GR010005,GR,184.5067274,PINUS PINASTER,1549.97,1359,1737,2medium,6657.63,37.14446,-3.10305,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,ppinas,P. pinaster
GR010006,GR,302.9432999,PINUS NIGRA SSP SALZM.,1593.49,1345,1783,2medium,8859.38,37.13727,-3.092,2,1,0,1,1,2,0,0,0,1,1,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,pnig_sal,P. nigra
GR010007,GR,132.577997,PINUS NIGRA SSP SALZM.,1526.44,1347,1730,2medium,6033.88,37.13795,-3.07829,1,0,0,1,1,3,0,0,0,1,3,4,2,0,NA,1,1,2,3,2,1,1,0,0,0,0,1,pnig_sal,P. nigra
GR010008,GR,284.7749233,PINUS SYLVESTRIS,1890.28,1694,2137,3high,9624.01,37.12991,-3.05374,1,0,0,0,1,4,0,0,0,0,3,4,2,0,1,0,0,2,4,3,1,0,2,3,0,0,2,psylv,P. sylvestris
GR010009,GR,130.1184376,PINUS PINASTER,1811.78,1619,1985,3high,5416.79,37.13477,-3.11324,1,0,0,0,1,2,0,0,0,0,2,2,2,0,0,0,0,1,1,3,1,0,0,0,0,0,1,ppinas,P. pinaster
GR010010,GR,51.7107282,PINUS PINASTER,1581.47,1419,1714,2medium,4698.92,37.12664,-3.07761,1,0,0,0,1,1,0,0,0,0,2,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,ppinas,P. pinaster
GR010011,GR,167.1012916,PINUS SYLVESTRIS,1845.74,1643,2043,3high,7175.66,37.12565,-3.09765,2,1,0,0,0,2,0,0,0,0,3,3,3,0,0,0,0,2,2,4,0,1,0,1,0,1,1,psylv,P. sylvestris
GR010012,GR,224.9605389,PINUS SYLVESTRIS,1932.65,1623,2119,3high,6807.16,37.12174,-3.11191,0,0,0,0,0,2,0,0,0,0,2,2,3,0,0,0,0,2,2,3,1,0,0,0,0,0,0,psylv,P. sylvestris
GR010013,GR,40.6997034,PINUS PINASTER,1726.42,1638,1784,3high,3798.8,37.12272,-3.08288,1,0,0,0,1,1,0,0,0,0,3,2,3,0,0,0,0,2,3,1,0,2,0,0,0,0,2,ppinas,P. pinaster
GR010014,GR,139.24101710000002,PINUS SYLVESTRIS,1882.54,1675,2087,3high,7678.72,37.11873,-3.09258,1,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,3,3,4,0,0,0,3,0,0,2,psylv,P. sylvestris
GR010015,GR,52.8643123,PINUS SYLVESTRIS,1594.97,1466,1676,2medium,5139.84,37.12149,-3.07455,1,0,0,0,1,3,0,0,0,0,2,4,0,0,0,0,0,3,3,1,0,2,2,3,2,1,2,psylv,P. sylvestris
GR010016,GR,231.87705309999998,PINUS SYLVESTRIS,1929.58,1651,2205,3high,8349.18,37.11634,-3.05929,1,0,0,0,1,3,0,0,0,0,3,3,3,0,0,0,0,3,3,3,1,1,2,4,3,3,2,psylv,P. sylvestris
GR010017,GR,318.102805,PINUS SYLVESTRIS,1853.32,1638,2071,3high,12270.46,37.11194,-3.07873,1,0,0,0,1,3,0,0,0,0,3,3,4,1,1,0,0,3,3,3,1,2,2,4,3,3,2,psylv,P. sylvestris
GR011001,GR,464.3199203,PINUS PINASTER,1441.43,1245,1589,2medium,13337.71,37.26288,-3.5272,0,0,1,1,3,1,0,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,0,2,ppinas,P. pinaster
GR011002,GR,10.0629417,PINUS PINASTER,1348.65,1246,1423,2medium,1556.71,37.2613,-3.51213,0,0,1,1,2,0,0,1,2,2,2,2,1,1,1,3,NA,1,2,1,1,2,2,2,1,1,2,ppinas,P. pinaster
GR011004,GR,64.75455749999999,PINUS PINASTER,1337.92,1124,1559,2medium,3381.85,37.24779,-3.54678,0,0,1,1,1,1,0,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,ppinas,P. pinaster
GR016001,GR,43.1509493,PINUS HALEPENSIS,1173.7,1083,1276,1low,4240.67,36.91246,-3.31588,NA,0,0,0,2,1,2,2,1,1,1,1,1,0,1,NA,0,0,0,0,0,1,0,1,1,1,1,phale,P. halpensis
GR022001,GR,9.5449342,PINUS HALEPENSIS,681.89,628,720,1low,2958.12,37.23591,-3.72011,NA,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR022002,GR,17.9683454,PINUS HALEPENSIS,743.09,657,818,1low,2831.47,37.24255,-3.70979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR023024,GR,277.0929246,PINUS NIGRA SSP SALZM.,1520.49,1233,1791,2medium,9468.93,37.35243,-2.78947,0,0,0,0,1,2,2,1,1,0,2,1,0,0,0,0,1,2,0,0,0,1,0,1,1,0,1,pnig_sal,P. nigra
GR023027,GR,146.67751669999998,PINUS SYLVESTRIS,1563.14,1356,1862,2medium,5283.85,37.35123,-2.80271,0,0,0,0,1,2,2,1,1,0,2,1,0,0,0,0,1,4,0,0,0,2,1,2,1,0,0,psylv,P. sylvestris
GR023029,GR,492.2291136,PINUS SYLVESTRIS,1801.32,1462,2099,3high,10083.57,37.34133,-2.82192,0,0,0,0,0,1,3,1,2,0,1,1,0,0,0,0,1,3,0,0,0,1,1,2,1,1,2,psylv,P. sylvestris
GR023032,GR,99.58430159999999,PINUS SYLVESTRIS,2052.82,1849,2226,3high,7140.67,37.33725,-2.83413,2,0,0,0,1,1,2,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,psylv,P. sylvestris
GR023033,GR,351.3903693,PINUS SYLVESTRIS,1578.03,1261,1876,2medium,8545.82,37.33921,-2.7996,0,0,0,0,1,1,3,1,1,0,2,1,1,0,0,1,2,3,0,0,0,1,2,4,0,0,1,psylv,P. sylvestris
GR023035,GR,407.488935,PINUS PINEA,1513.63,1235,1835,2medium,9262.37,37.33113,-2.76821,1,4,3,0,1,3,1,1,1,0,2,3,1,0,0,0,4,4,0,0,0,1,4,3,1,0,1,ppinea,NA
GR023036,GR,6.765024700000001,PINUS SYLVESTRIS,1341.15,1248,1411,2medium,2710.11,37.33326,-2.74785,1,1,1,0,0,2,4,1,1,0,2,0,1,0,1,1,1,3,0,0,0,2,2,2,0,0,2,psylv,P. sylvestris
GR023037,GR,282.9273711,PINUS SYLVESTRIS,1573.95,1274,1863,2medium,8260.69,37.32957,-2.7993,2,1,0,0,1,2,4,1,1,1,2,0,1,0,0,1,2,4,0,0,0,1,3,5,0,1,1,psylv,P. sylvestris
GR023038,GR,231.9461403,PINUS SYLVESTRIS,1624.4,1365,1898,2medium,7389.66,37.32072,-2.78115,4,4,2,0,4,5,1,1,1,1,2,2,1,0,0,1,2,3,0,0,0,2,3,4,0,1,1,psylv,P. sylvestris
GR023039,GR,55.911310400000005,PINUS NIGRA SSP SALZM.,1351.4,1220,1508,2medium,4070,37.32775,-2.7406,0,0,1,1,2,2,2,3,2,1,3,1,0,0,0,1,0,3,0,0,0,0,1,2,0,0,0,pnig_sal,P. nigra
GR023041,GR,74.6332639,PINUS NIGRA SSP SALZM.,1409.8,1322,1523,2medium,3773.71,37.32715,-2.73367,2,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,pnig_sal,P. nigra
GR023042,GR,290.1293993,PINUS NIGRA SSP SALZM.,1573.58,1260,1897,2medium,9312.55,37.31988,-2.75901,2,3,3,0,2,4,2,1,1,1,2,2,1,0,0,2,4,4,0,0,0,0,4,4,0,3,1,pnig_sal,P. nigra
GR023043,GR,271.8975895,PINUS NIGRA SSP SALZM.,1357.21,1163,1553,2medium,9177.58,37.31918,-2.68435,4,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,pnig_sal,P. nigra
GR023044,GR,104.94474850000002,PINUS NIGRA SSP SALZM.,1350.23,1230,1525,2medium,5216.37,37.32503,-2.72251,2,1,1,0,0,1,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,pnig_sal,P. nigra
GR023045,GR,154.7350911,PINUS NIGRA SSP SALZM.,1293.56,1182,1426,2medium,6568.41,37.31794,-2.65952,2,0,0,0,1,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,pnig_sal,P. nigra
GR023046,GR,18.894722899999998,PINUS PINASTER,1320.41,1251,1361,2medium,2936.34,37.32599,-2.7064,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ppinas,P. pinaster
GR023047,GR,253.13335440000003,PINUS SYLVESTRIS,1654.82,1376,2130,2medium,10257.3,37.32077,-2.80978,1,2,0,0,1,2,3,1,1,0,1,0,0,0,0,0,1,3,0,0,0,0,2,5,1,1,1,psylv,P. sylvestris
GR023048,GR,39.8336163,PINUS SYLVESTRIS,2086.95,1903,2227,3high,5168.27,37.3199,-2.83943,2,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,psylv,P. sylvestris
GR023049,GR,477.064217,PINUS SYLVESTRIS,1713.89,1395,1965,3high,10113.71,37.30856,-2.79106,4,5,3,0,4,4,3,1,1,1,2,2,1,0,0,2,2,4,0,0,0,0,3,4,1,2,NA,psylv,P. sylvestris
GR023050,GR,177.687628,PINUS NIGRA SSP SALZM.,1402.34,1250,1524,2medium,5906.49,37.31654,-2.71143,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,pnig_sal,P. nigra
GR023051,GR,166.6799324,PINUS SYLVESTRIS,1689.45,1464,2136,2medium,6772.87,37.31386,-2.81635,1,1,1,0,1,2,3,1,1,0,2,1,0,0,0,0,1,1,0,0,0,1,4,4,0,1,1,psylv,P. sylvestris
GR023052,GR,119.5453664,PINUS SYLVESTRIS,1750.28,1513,2166,3high,6300.75,37.31346,-2.82533,1,1,0,0,0,2,3,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1,psylv,P. sylvestris
GR023053,GR,147.21153470000002,PINUS NIGRA SSP SALZM.,1393.41,1280,1497,2medium,6265.57,37.31679,-2.69964,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,pnig_sal,P. nigra
GR023054,GR,147.8717134,PINUS NIGRA SSP SALZM.,1340.97,1182,1521,2medium,5733.18,37.31646,-2.67334,3,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pnig_sal,P. nigra
GR023055,GR,67.5794363,PINUS HALEPENSIS,1471.01,1281,1650,2medium,4441.86,37.31934,-2.74091,0,1,2,0,1,2,1,1,2,1,2,1,1,0,0,2,1,1,0,0,0,0,1,2,2,1,0,phale,P. halpensis
GR023056,GR,172.1329777,PINUS SYLVESTRIS,1438.34,1252,1649,2medium,5917.99,37.31754,-2.72532,1,0,0,0,0,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,psylv,P. sylvestris
GR023057,GR,208.37616200000002,PINUS SYLVESTRIS,1780.31,1541,2135,3high,6599.92,37.31146,-2.83404,4,2,0,0,1,1,2,1,1,1,2,2,1,1,0,1,2,2,0,0,0,0,1,1,1,2,0,psylv,P. sylvestris
GR023058,GR,165.7915384,PINUS NIGRA SSP SALZM.,1381.91,1210,1573,2medium,6236.04,37.30776,-2.66256,3,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,pnig_sal,P. nigra
GR023059,GR,33.3300969,PINUS NIGRA SSP SALZM.,1521.83,1359,1650,2medium,3008.26,37.314,-2.74235,2,3,1,0,2,2,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,pnig_sal,P. nigra
GR023060,GR,53.64165010000001,PINUS SYLVESTRIS,1548.19,1420,1685,2medium,6206.86,37.30589,-2.75735,1,3,1,0,2,3,1,1,1,0,2,2,0,0,0,0,1,1,0,0,0,0,4,4,0,1,1,psylv,P. sylvestris
GR023061,GR,255.87300809999996,PINUS SYLVESTRIS,1722.97,1497,1903,3high,6865.36,37.30602,-2.76714,3,4,2,0,4,4,1,1,1,0,2,1,1,0,0,0,3,3,0,0,0,0,2,4,0,3,1,psylv,P. sylvestris
GR023062,GR,207.7910765,PINUS NIGRA SSP SALZM.,1506.8,1311,1649,2medium,6428.59,37.30775,-2.73197,2,1,1,0,1,2,3,2,2,0,1,1,1,0,0,1,1,1,0,0,0,0,2,3,0,0,1,pnig_sal,P. nigra
GR023063,GR,328.52006,PINUS SYLVESTRIS,1804.64,1617,2027,3high,8609.19,37.30498,-2.84858,2,2,0,0,1,2,2,1,1,1,2,1,0,0,0,0,2,2,0,0,0,0,1,1,0,3,2,psylv,P. sylvestris
GR023064,GR,77.39418549999999,PINUS SYLVESTRIS,1554.33,1397,1669,2medium,5631.66,37.30572,-2.74434,2,3,1,0,2,2,0,0,1,0,2,2,1,0,0,0,1,1,0,0,0,0,3,3,0,1,0,psylv,P. sylvestris
GR023065,GR,86.9840141,PINUS NIGRA SSP SALZM.,1531.73,1409,1641,2medium,6573.87,37.30113,-2.70309,2,1,0,0,0,2,3,2,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,4,0,1,0,pnig_sal,P. nigra
GR023066,GR,272.6638923,PINUS SYLVESTRIS,1495.08,1340,1642,2medium,7230.04,37.29984,-2.71322,1,1,0,0,0,3,3,2,2,0,1,1,0,0,0,1,1,1,0,0,0,0,3,4,0,1,1,psylv,P. sylvestris
GR023067,GR,190.67105719999998,PINUS NIGRA SSP SALZM.,1539.02,1337,1717,2medium,7463.27,37.29809,-2.73353,1,3,2,0,1,2,3,2,2,0,1,1,0,0,NA,1,1,1,0,0,0,1,2,4,0,1,1,pnig_sal,P. nigra
GR023068,GR,359.7118269,PINUS SYLVESTRIS,1805.81,1492,1951,3high,8874.62,37.29386,-2.79819,2,3,2,0,0,1,4,1,1,0,2,1,0,0,0,0,1,1,0,0,0,1,3,4,0,2,1,psylv,P. sylvestris
GR023069,GR,200.8826634,PINUS SYLVESTRIS,1656.42,1497,1798,2medium,6335.64,37.29992,-2.81767,2,3,2,0,0,1,3,1,1,0,2,1,0,0,0,0,1,1,0,0,0,0,4,3,0,2,2,psylv,P. sylvestris
GR023070,GR,139.189627,PINUS SYLVESTRIS,1711.34,1557,1890,3high,5362.1,37.29792,-2.83532,1,2,0,1,1,2,3,1,1,1,2,2,1,0,1,0,2,2,0,0,0,1,1,1,1,3,2,psylv,P. sylvestris
GR023071,GR,310.2588841,PINUS SYLVESTRIS,1665.24,1420,1869,2medium,8493.62,37.29086,-2.75155,2,3,2,0,2,3,2,2,1,0,1,2,0,0,0,1,1,1,0,0,0,1,4,5,0,3,2,psylv,P. sylvestris
GR023072,GR,205.3121087,PINUS NIGRA SSP SALZM.,1550.97,1365,1814,2medium,8516.1,37.29016,-2.73182,1,1,2,0,1,2,3,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,3,4,0,2,2,pnig_sal,P. nigra
GR023073,GR,248.23884130000002,PINUS SYLVESTRIS,1777.01,1458,1949,3high,8480.09,37.29251,-2.7749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,2,2,0,0,0,0,4,5,0,4,1,psylv,P. sylvestris
GR023074,GR,135.8577181,PINUS SYLVESTRIS,1727.67,1617,1876,3high,6057.77,37.29034,-2.81612,1,1,0,0,0,1,2,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,2,1,psylv,P. sylvestris
GR023075,GR,182.3394518,PINUS SYLVESTRIS,1774.33,1638,1902,3high,6088.09,37.28674,-2.8275,1,1,0,0,1,1,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,2,1,psylv,P. sylvestris
GR023076,GR,271.6308772,PINUS SYLVESTRIS,1741.38,1506,2001,3high,8311.63,37.28117,-2.77142,3,2,4,0,3,2,3,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,3,5,0,4,1,psylv,P. sylvestris
GR023077,GR,142.54680449999998,PINUS SYLVESTRIS,1579.5,1420,1756,2medium,6079.4,37.28576,-2.71401,1,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,psylv,P. sylvestris
GR023078,GR,272.18255469999997,PINUS SYLVESTRIS,1649.17,1422,1929,2medium,7847.69,37.27873,-2.7346,2,1,0,0,0,1,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,4,5,0,4,2,psylv,P. sylvestris
GR023079,GR,108.91134050000001,PINUS NIGRA SSP SALZM.,1815.27,1700,1909,3high,4383.5,37.28302,-2.80402,1,0,1,0,0,2,2,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,3,NA,pnig_sal,P. nigra
GR023080,GR,203.65437169999998,PINUS SYLVESTRIS,1833.59,1693,2023,3high,8827.12,37.27594,-2.81023,1,1,0,0,0,1,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,3,NA,psylv,P. sylvestris
GR023081,GR,169.3728755,PINUS SYLVESTRIS,1771.05,1539,1947,3high,5452.8,37.27839,-2.75716,3,2,1,0,1,1,3,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,4,5,0,3,1,psylv,P. sylvestris
GR023082,GR,174.2721395,PINUS SYLVESTRIS,1922.97,1789,2059,3high,5996.23,37.27741,-2.78682,1,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,psylv,P. sylvestris
GR023083,GR,215.1951458,PINUS SYLVESTRIS,1673.22,1458,1940,2medium,6934.54,37.27522,-2.71409,1,0,0,0,0,2,4,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,2,5,0,2,2,psylv,P. sylvestris
GR023084,GR,172.3322767,PINUS SYLVESTRIS,1932.49,1781,2044,3high,6382.84,37.26848,-2.79154,1,1,0,0,0,1,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,2,2,2,0,3,2,psylv,P. sylvestris
GR023085,GR,258.7298096,PINUS NIGRA SSP AUSTR.,1785.81,1497,1960,3high,7561.92,37.26707,-2.73737,1,NA,NA,0,0,1,2,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,3,5,0,4,NA,pnig_aus,P. nigra
GR023086,GR,161.356704,PINUS SYLVESTRIS,1843.72,1606,2028,3high,7723.18,37.26753,-2.77169,2,2,0,0,1,1,2,1,1,0,1,1,1,0,0,1,0,NA,0,0,0,1,3,5,0,3,1,psylv,P. sylvestris
GR023087,GR,167.1641952,PINUS SYLVESTRIS,1824.52,1617,1955,3high,6244.36,37.26534,-2.75357,2,NA,1,0,NA,NA,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,2,5,0,2,1,psylv,P. sylvestris
GR023088,GR,270.0303971,PINUS SYLVESTRIS,1800.07,1534,1992,3high,7554.51,37.26021,-2.71276,1,0,0,0,2,2,4,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,2,5,0,2,1,psylv,P. sylvestris
GR023089,GR,381.6612235,PINUS NIGRA SSP AUSTR.,1823.7,1533,1974,3high,10105.06,37.25521,-2.72746,1,1,0,0,0,0,3,2,2,0,1,1,0,0,0,1,1,1,0,0,0,0,2,5,0,4,2,pnig_aus,P. nigra
GR023090,GR,156.2557744,PINUS SYLVESTRIS,1899.7,1685,2061,3high,6104.01,37.26043,-2.76854,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,3,4,0,3,1,psylv,P. sylvestris
GR023091,GR,135.1124354,PINUS SYLVESTRIS,1878.94,1684,1989,3high,9990.03,37.24408,-2.68352,0,0,0,0,0,2,4,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0,2,5,1,1,1,psylv,P. sylvestris
